domain,var,source_info,missing_rate,n_nonnull,year_min,year_max
WDI,NV.MNF.TECH.ZS.UN,SeriesName=Medium and high-tech manufacturing value added (% manufacturing value added),0.2507936507936508,8496,2018,2023
WDI,NV.SRV.EMPL.KD,"SeriesName=Services, value added per worker (constant 2015 US$)",0.17354497354497356,9372,2018,2023
WDI,NV.SRV.TOTL.CD,"SeriesName=Services, value added (current US$)",0.1523809523809524,9612,2018,2023
WDI,NV.SRV.TOTL.CN,"SeriesName=Services, value added (current LCU)",0.1523809523809524,9612,2018,2023
WDI,NV.SRV.TOTL.KD,"SeriesName=Services, value added (constant 2015 US$)",0.15978835978835979,9528,2018,2023
WDI,NV.SRV.TOTL.KD.ZG,"SeriesName=Services, value added (annual % growth)",0.15978835978835979,9528,2018,2023
WDI,NV.SRV.TOTL.KN,"SeriesName=Services, value added (constant LCU)",0.15978835978835979,9528,2018,2023
WDI,NV.SRV.TOTL.ZS,"SeriesName=Services, value added (% of GDP)",0.1523809523809524,9612,2018,2023
WDI,NY.ADJ.AEDU.CD,SeriesName=Adjusted savings: education expenditure (current US$),0.30264550264550266,7908,2018,2022
WDI,NY.ADJ.AEDU.GN.ZS,SeriesName=Adjusted savings: education expenditure (% of GNI),0.29417989417989415,8004,2018,2022
WDI,NY.ADJ.DCO2.CD,SeriesName=Adjusted savings: carbon dioxide damage (current US$),0.28888888888888886,8064,2018,2022
WDI,NY.ADJ.DCO2.GN.ZS,SeriesName=Adjusted savings: carbon dioxide damage (% of GNI),0.29735449735449737,7968,2018,2022
WDI,NY.ADJ.DFOR.CD,SeriesName=Adjusted savings: net forest depletion (current US$),0.3111111111111111,7812,2018,2022
WDI,NY.ADJ.DFOR.GN.ZS,SeriesName=Adjusted savings: net forest depletion (% of GNI),0.31957671957671957,7716,2018,2022
WDI,NY.ADJ.DKAP.CD,SeriesName=Adjusted savings: consumption of fixed capital (current US$),0.28994708994708995,8052,2018,2022
WDI,NY.ADJ.DKAP.GN.ZS,SeriesName=Adjusted savings: consumption of fixed capital (% of GNI),0.29735449735449737,7968,2018,2022
WDI,NY.ADJ.DMIN.CD,SeriesName=Adjusted savings: mineral depletion (current US$),0.28888888888888886,8064,2018,2022
WDI,NY.ADJ.DMIN.GN.ZS,SeriesName=Adjusted savings: mineral depletion (% of GNI),0.29735449735449737,7968,2018,2022
WDI,NY.ADJ.DNGY.CD,SeriesName=Adjusted savings: energy depletion (current US$),0.28888888888888886,8064,2018,2022
WDI,NY.ADJ.DNGY.GN.ZS,SeriesName=Adjusted savings: energy depletion (% of GNI),0.29735449735449737,7968,2018,2022
WDI,NY.ADJ.DPEM.CD,SeriesName=Adjusted savings: particulate emission damage (current US$),0.3100529100529101,7824,2018,2022
WDI,NY.ADJ.DPEM.GN.ZS,SeriesName=Adjusted savings: particulate emission damage (% of GNI),0.31216931216931215,7800,2018,2022
WDI,NY.ADJ.DRES.GN.ZS,SeriesName=Adjusted savings: natural resources depletion (% of GNI),0.31957671957671957,7716,2018,2022
WDI,NY.ADJ.ICTR.GN.ZS,SeriesName=Adjusted savings: gross savings (% of GNI),0.37671957671957673,7068,2018,2022
WDI,NY.ADJ.NNAT.CD,SeriesName=Adjusted savings: net national savings (current US$),0.37671957671957673,7068,2018,2022
WDI,NY.ADJ.NNAT.GN.ZS,SeriesName=Adjusted savings: net national savings (% of GNI),0.37671957671957673,7068,2018,2022
WDI,NY.ADJ.NNTY.CD,SeriesName=Adjusted net national income (current US$),0.31957671957671957,7716,2018,2022
WDI,NY.ADJ.NNTY.KD,SeriesName=Adjusted net national income (constant 2015 US$),0.4021164021164021,6780,2018,2022
WDI,NY.ADJ.NNTY.KD.ZG,SeriesName=Adjusted net national income (annual % growth),0.3978835978835979,6828,2018,2022
WDI,NY.ADJ.NNTY.PC.CD,SeriesName=Adjusted net national income per capita (current US$),0.31957671957671957,7716,2018,2022
WDI,NY.ADJ.NNTY.PC.KD,SeriesName=Adjusted net national income per capita (constant 2015 US$),0.4021164021164021,6780,2018,2022
WDI,NY.ADJ.NNTY.PC.KD.ZG,SeriesName=Adjusted net national income per capita (annual % growth),0.3978835978835979,6828,2018,2022
WDI,NY.ADJ.SVNG.CD,"SeriesName=Adjusted net savings, including particulate emission damage (current US$)",0.39576719576719577,6852,2018,2022
WDI,NY.ADJ.SVNG.GN.ZS,"SeriesName=Adjusted net savings, including particulate emission damage (% of GNI)",0.39576719576719577,6852,2018,2022
WDI,NY.ADJ.SVNX.CD,"SeriesName=Adjusted net savings, excluding particulate emission damage (current US$)",0.3925925925925926,6888,2018,2022
WDI,NY.ADJ.SVNX.GN.ZS,"SeriesName=Adjusted net savings, excluding particulate emission damage (% of GNI)",0.3925925925925926,6888,2018,2022
WDI,NY.EXP.CAPM.KN,SeriesName=Exports as a capacity to import (constant LCU),0.24126984126984127,8604,2018,2023
WDI,NY.GDP.COAL.RT.ZS,SeriesName=Coal rents (% of GDP),0.29523809523809524,7992,2018,2022
WDI,NY.GDP.DEFL.KD.ZG,"SeriesName=Inflation, GDP deflator (annual %)",0.14814814814814814,9660,2018,2023
WDI,NY.GDP.DEFL.KD.ZG.AD,"SeriesName=Inflation, GDP deflator: linked series (annual %)",0.14814814814814814,9660,2018,2023
WDI,NY.GDP.DEFL.ZS,SeriesName=GDP deflator (base year varies by country),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.DEFL.ZS.AD,SeriesName=GDP deflator: linked series (base year varies by country),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.DISC.CN,SeriesName=Discrepancy in expenditure estimate of GDP (current LCU),0.20952380952380953,8964,2018,2023
WDI,NY.GDP.DISC.KN,SeriesName=Discrepancy in expenditure estimate of GDP (constant LCU),0.4,6804,2018,2023
WDI,NY.GDP.FCST.CD,SeriesName=Gross value added at basic prices (GVA) (current US$),0.164021164021164,9480,2018,2023
WDI,NY.GDP.FCST.CN,SeriesName=Gross value added at basic prices (GVA) (current LCU),0.164021164021164,9480,2018,2023
WDI,NY.GDP.FCST.KD,SeriesName=Gross value added at basic prices (GVA) (constant 2015 US$),0.1724867724867725,9384,2018,2023
WDI,NY.GDP.FCST.KN,SeriesName=Gross value added at basic prices (GVA) (constant LCU),0.1724867724867725,9384,2018,2023
WDI,NY.GDP.FRST.RT.ZS,SeriesName=Forest rents (% of GDP),0.28994708994708995,8052,2018,2022
WDI,NY.GDP.MINR.RT.ZS,SeriesName=Mineral rents (% of GDP),0.28994708994708995,8052,2018,2022
WDI,NY.GDP.MKTP.CD,SeriesName=GDP (current US$),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.MKTP.CN,SeriesName=GDP (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.MKTP.CN.AD,SeriesName=GDP: linked series (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.MKTP.KD,SeriesName=GDP (constant 2015 US$),0.15343915343915343,9600,2018,2023
WDI,NY.GDP.MKTP.KD.ZG,SeriesName=GDP growth (annual %),0.14814814814814814,9660,2018,2023
WDI,NY.GDP.MKTP.KN,SeriesName=GDP (constant LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.MKTP.PP.CD,"SeriesName=GDP, PPP (current international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GDP.MKTP.PP.KD,"SeriesName=GDP, PPP (constant 2021 international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GDP.NGAS.RT.ZS,SeriesName=Natural gas rents (% of GDP),0.29523809523809524,7992,2018,2022
WDI,NY.GDP.PCAP.CD,SeriesName=GDP per capita (current US$),0.14285714285714285,9720,2018,2023
WDI,NY.GDP.PCAP.CN,SeriesName=GDP per capita (current LCU),0.14285714285714285,9720,2018,2023
WDI,NY.GDP.PCAP.KD,SeriesName=GDP per capita (constant 2015 US$),0.1492063492063492,9648,2018,2023
WDI,NY.GDP.PCAP.KD.ZG,SeriesName=GDP per capita growth (annual %),0.14814814814814814,9660,2018,2023
WDI,NY.GDP.PCAP.KN,SeriesName=GDP per capita (constant LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GDP.PCAP.PP.CD,"SeriesName=GDP per capita, PPP (current international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GDP.PCAP.PP.KD,"SeriesName=GDP per capita, PPP (constant 2021 international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GDP.PETR.RT.ZS,SeriesName=Oil rents (% of GDP),0.28994708994708995,8052,2018,2022
WDI,NY.GDP.TOTL.RT.ZS,SeriesName=Total natural resources rents (% of GDP),0.28994708994708995,8052,2018,2022
WDI,NY.GDS.TOTL.CD,SeriesName=Gross domestic savings (current US$),0.2074074074074074,8988,2018,2023
WDI,NY.GDS.TOTL.CN,SeriesName=Gross domestic savings (current LCU),0.2074074074074074,8988,2018,2023
WDI,NY.GDS.TOTL.ZS,SeriesName=Gross domestic savings (% of GDP),0.2074074074074074,8988,2018,2023
WDI,NY.GDY.TOTL.KN,SeriesName=Gross domestic income (constant LCU),0.24126984126984127,8604,2018,2023
WDI,NY.GNP.ATLS.CD,"SeriesName=GNI, Atlas method (current US$)",0.1492063492063492,9648,2018,2023
WDI,NY.GNP.MKTP.CD,SeriesName=GNI (current US$),0.14708994708994708,9672,2018,2023
WDI,NY.GNP.MKTP.CN,SeriesName=GNI (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GNP.MKTP.CN.AD,SeriesName=GNI: linked series (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GNP.MKTP.KD,SeriesName=GNI (constant 2015 US$),0.273015873015873,8244,2018,2023
WDI,NY.GNP.MKTP.KD.ZG,SeriesName=GNI growth (annual %),0.2687830687830688,8292,2018,2023
WDI,NY.GNP.MKTP.KN,SeriesName=GNI (constant LCU),0.2624338624338624,8364,2018,2023
WDI,NY.GNP.MKTP.PP.CD,"SeriesName=GNI, PPP (current international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GNP.MKTP.PP.KD,"SeriesName=GNI, PPP (constant 2021 international $)",0.2507936507936508,8496,2018,2023
WDI,NY.GNP.PCAP.CD,"SeriesName=GNI per capita, Atlas method (current US$)",0.1492063492063492,9648,2018,2023
WDI,NY.GNP.PCAP.CN,SeriesName=GNI per capita (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.GNP.PCAP.KD,SeriesName=GNI per capita (constant 2015 US$),0.273015873015873,8244,2018,2023
WDI,NY.GNP.PCAP.KD.ZG,SeriesName=GNI per capita growth (annual %),0.2624338624338624,8364,2018,2023
WDI,NY.GNP.PCAP.KN,SeriesName=GNI per capita (constant LCU),0.2624338624338624,8364,2018,2023
WDI,NY.GNP.PCAP.PP.CD,"SeriesName=GNI per capita, PPP (current international $)",0.15555555555555556,9576,2018,2023
WDI,NY.GNP.PCAP.PP.KD,"SeriesName=GNI per capita, PPP (constant 2021 international $)",0.2507936507936508,8496,2018,2023
WDI,NY.GNS.ICTR.CD,SeriesName=Gross savings (current US$),0.24126984126984127,8604,2018,2023
WDI,NY.GNS.ICTR.CN,SeriesName=Gross savings (current LCU),0.24126984126984127,8604,2018,2023
WDI,NY.GNS.ICTR.GN.ZS,SeriesName=Gross savings (% of GNI),0.24126984126984127,8604,2018,2023
WDI,NY.GNS.ICTR.ZS,SeriesName=Gross savings (% of GDP),0.24126984126984127,8604,2018,2023
WDI,NY.GSR.NFCY.CD,SeriesName=Net primary income (Net income from abroad) (current US$),0.14708994708994708,9672,2018,2023
WDI,NY.GSR.NFCY.CN,SeriesName=Net primary income (Net income from abroad) (current LCU),0.14708994708994708,9672,2018,2023
WDI,NY.TAX.NIND.CD,SeriesName=Taxes less subsidies on products (current US$),0.17671957671957672,9336,2018,2023
WDI,NY.TAX.NIND.CN,SeriesName=Taxes less subsidies on products (current LCU),0.17671957671957672,9336,2018,2023
WDI,NY.TAX.NIND.KN,SeriesName=Taxes less subsidies on products (constant LCU),0.19153439153439153,9168,2018,2023
WDI,NY.TRF.NCTR.CD,SeriesName=Net secondary income (Net current transfers from abroad) (current US$),0.18412698412698414,9252,2018,2023
WDI,NY.TRF.NCTR.CN,SeriesName=Net secondary income (Net current transfers from abroad) (current LCU),0.18412698412698414,9252,2018,2023
WDI,NY.TTF.GNFS.KN,SeriesName=Terms of trade adjustment (constant LCU),0.24126984126984127,8604,2018,2023
WDI,PA.NUS.ATLS,SeriesName=DEC alternative conversion factor (LCU per US$),0.14285714285714285,9720,2018,2023
WDI,PA.NUS.FCRF,"SeriesName=Official exchange rate (LCU per US$, period average)",0.14814814814814814,9660,2018,2023
WDI,PA.NUS.PPP,"SeriesName=PPP conversion factor, GDP (LCU per international $)",0.15555555555555556,9576,2018,2023
WDI,PA.NUS.PRVT.PP,"SeriesName=PPP conversion factor, private consumption (LCU per international $)",0.15555555555555556,9576,2018,2023
WDI,PV.EST,SeriesName=Political Stability and Absence of Violence/Terrorism: Estimate,0.1492063492063492,9648,2018,2023
WDI,PV.NO.SRC,SeriesName=Political Stability and Absence of Violence/Terrorism: Number of Sources,0.1492063492063492,9648,2018,2023
WDI,PV.PER.RNK,SeriesName=Political Stability and Absence of Violence/Terrorism: Percentile Rank,0.1492063492063492,9648,2018,2023
WDI,PV.PER.RNK.LOWER,"SeriesName=Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,PV.PER.RNK.UPPER,"SeriesName=Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,PV.STD.ERR,SeriesName=Political Stability and Absence of Violence/Terrorism: Standard Error,0.1492063492063492,9648,2018,2023
WDI,PX.REX.REER,SeriesName=Real effective exchange rate index (2010 = 100),0.5492063492063493,5112,2018,2023
WDI,RL.EST,SeriesName=Rule of Law: Estimate,0.1492063492063492,9648,2018,2023
WDI,RL.NO.SRC,SeriesName=Rule of Law: Number of Sources,0.1492063492063492,9648,2018,2023
WDI,RL.PER.RNK,SeriesName=Rule of Law: Percentile Rank,0.1492063492063492,9648,2018,2023
WDI,RL.PER.RNK.LOWER,"SeriesName=Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,RL.PER.RNK.UPPER,"SeriesName=Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,RL.STD.ERR,SeriesName=Rule of Law: Standard Error,0.1492063492063492,9648,2018,2023
WDI,RQ.EST,SeriesName=Regulatory Quality: Estimate,0.1492063492063492,9648,2018,2023
WDI,RQ.NO.SRC,SeriesName=Regulatory Quality: Number of Sources,0.1492063492063492,9648,2018,2023
WDI,RQ.PER.RNK,SeriesName=Regulatory Quality: Percentile Rank,0.1492063492063492,9648,2018,2023
WDI,RQ.PER.RNK.LOWER,"SeriesName=Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,RQ.PER.RNK.UPPER,"SeriesName=Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,RQ.STD.ERR,SeriesName=Regulatory Quality: Standard Error,0.1492063492063492,9648,2018,2023
WDI,SE.COM.DURS,"SeriesName=Compulsory education, duration (years)",0.19470899470899472,9132,2018,2023
WDI,SE.ENR.PRIM.FM.ZS,"SeriesName=School enrollment, primary (gross), gender parity index (GPI)",0.473015873015873,5976,2018,2023
WDI,SE.ENR.TERT.FM.ZS,"SeriesName=School enrollment, tertiary (gross), gender parity index (GPI)",0.3502645502645503,7368,2018,2023
WDI,SE.PRE.DURS,"SeriesName=Preprimary education, duration (years)",0.17354497354497356,9372,2018,2023
WDI,SE.PRE.ENRR,"SeriesName=School enrollment, preprimary (% gross)",0.4835978835978836,5856,2018,2023
WDI,SE.PRE.ENRR.FE,"SeriesName=School enrollment, preprimary, female (% gross)",0.48994708994708996,5784,2018,2023
WDI,SE.PRE.ENRR.MA,"SeriesName=School enrollment, preprimary, male (% gross)",0.48994708994708996,5784,2018,2023
WDI,SE.PRM.AGES,SeriesName=Primary school starting age (years),0.14285714285714285,9720,2018,2023
WDI,SE.PRM.CMPT.FE.ZS,"SeriesName=Primary completion rate, female (% of relevant age group)",0.38941798941798944,6924,2018,2023
WDI,SE.PRM.CMPT.MA.ZS,"SeriesName=Primary completion rate, male (% of relevant age group)",0.38835978835978835,6936,2018,2023
WDI,SE.PRM.CMPT.ZS,"SeriesName=Primary completion rate, total (% of relevant age group)",0.3862433862433862,6960,2018,2023
WDI,SE.PRM.CUAT.FE.ZS,"SeriesName=Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",0.38941798941798944,6924,2018,2023
WDI,SE.PRM.CUAT.MA.ZS,"SeriesName=Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",0.38941798941798944,6924,2018,2023
WDI,SE.PRM.CUAT.ZS,"SeriesName=Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",0.38941798941798944,6924,2018,2023
WDI,SE.PRM.DURS,"SeriesName=Primary education, duration (years)",0.14285714285714285,9720,2018,2023
WDI,SE.PRM.ENRL,"SeriesName=Primary education, pupils",0.23492063492063492,8676,2018,2023
WDI,SE.PRM.ENRR,"SeriesName=School enrollment, primary (% gross)",0.2507936507936508,8496,2018,2023
WDI,SE.PRM.ENRR.FE,"SeriesName=School enrollment, primary, female (% gross)",0.2518518518518518,8484,2018,2023
WDI,SE.PRM.ENRR.MA,"SeriesName=School enrollment, primary, male (% gross)",0.2518518518518518,8484,2018,2023
WDI,SE.PRM.PRIV.ZS,"SeriesName=School enrollment, primary, private (% of total primary)",0.3523809523809524,7344,2018,2023
WDI,SE.PRM.TCAQ.ZS,SeriesName=Trained teachers in primary education (% of total teachers),0.6169312169312169,4344,2018,2023
WDI,SE.PRM.TCHR,"SeriesName=Primary education, teachers",0.32275132275132273,7680,2018,2023
WDI,SE.PRM.TCHR.FE.ZS,"SeriesName=Primary education, teachers (% female)",0.35873015873015873,7272,2018,2023
WDI,SE.PRM.UNER,"SeriesName=Children out of school, primary",0.34285714285714286,7452,2018,2023
WDI,SE.PRM.UNER.FE,"SeriesName=Children out of school, primary, female",0.4962962962962963,5712,2018,2023
WDI,SE.PRM.UNER.FE.ZS,"SeriesName=Children out of school, female (% of female primary school age)",0.5015873015873016,5652,2018,2023
WDI,SE.PRM.UNER.MA,"SeriesName=Children out of school, primary, male",0.4962962962962963,5712,2018,2023
WDI,SE.PRM.UNER.MA.ZS,"SeriesName=Children out of school, male (% of male primary school age)",0.5015873015873016,5652,2018,2023
WDI,SE.PRM.UNER.ZS,SeriesName=Children out of school (% of primary school age),0.3470899470899471,7404,2018,2023
WDI,SE.SEC.AGES,SeriesName=Lower secondary school starting age (years),0.14285714285714285,9720,2018,2023
WDI,SE.SEC.CMPT.LO.FE.ZS,"SeriesName=Lower secondary completion rate, female (% of relevant age group)",0.4,6804,2018,2023
WDI,SE.SEC.CMPT.LO.MA.ZS,"SeriesName=Lower secondary completion rate, male (% of relevant age group)",0.39894179894179893,6816,2018,2023
WDI,SE.SEC.CMPT.LO.ZS,"SeriesName=Lower secondary completion rate, total (% of relevant age group)",0.3968253968253968,6840,2018,2023
WDI,SE.SEC.CUAT.LO.FE.ZS,"SeriesName=Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",0.4042328042328042,6756,2018,2023
WDI,SE.SEC.CUAT.LO.MA.ZS,"SeriesName=Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",0.4031746031746032,6768,2018,2023
WDI,SE.SEC.CUAT.LO.ZS,"SeriesName=Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",0.4031746031746032,6768,2018,2023
WDI,SE.SEC.CUAT.PO.FE.ZS,"SeriesName=Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",0.5164021164021164,5484,2018,2023
WDI,SE.SEC.CUAT.PO.MA.ZS,"SeriesName=Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",0.5153439153439153,5496,2018,2023
WDI,SE.SEC.CUAT.PO.ZS,"SeriesName=Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",0.5153439153439153,5496,2018,2023
WDI,SE.SEC.CUAT.UP.FE.ZS,"SeriesName=Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",0.3915343915343915,6900,2018,2023
WDI,SE.SEC.CUAT.UP.MA.ZS,"SeriesName=Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",0.3915343915343915,6900,2018,2023
WDI,SE.SEC.CUAT.UP.ZS,"SeriesName=Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",0.3915343915343915,6900,2018,2023
WDI,SE.SEC.DURS,"SeriesName=Secondary education, duration (years)",0.14285714285714285,9720,2018,2023
WDI,SE.SEC.ENRL,"SeriesName=Secondary education, pupils",0.33756613756613757,7512,2018,2023
WDI,SE.SEC.ENRR,"SeriesName=School enrollment, secondary (% gross)",0.35555555555555557,7308,2018,2023
WDI,SE.SEC.ENRR.FE,"SeriesName=School enrollment, secondary, female (% gross)",0.35873015873015873,7272,2018,2023
WDI,SE.SEC.ENRR.MA,"SeriesName=School enrollment, secondary, male (% gross)",0.35873015873015873,7272,2018,2023
WDI,SE.SEC.PRIV.ZS,"SeriesName=School enrollment, secondary, private (% of total secondary)",0.43915343915343913,6360,2018,2023
WDI,SE.SEC.TCHR,"SeriesName=Secondary education, teachers",0.4582010582010582,6144,2018,2023
WDI,SE.SEC.TCHR.FE,"SeriesName=Secondary education, teachers, female",0.46984126984126984,6012,2018,2023
WDI,SE.SEC.TCHR.FE.ZS,"SeriesName=Secondary education, teachers (% female)",0.46455026455026455,6072,2018,2023
WDI,SE.SEC.UNER.LO.FE.ZS,"SeriesName=Adolescents out of school, female (% of female lower secondary school age)",0.49947089947089945,5676,2018,2023
WDI,SE.SEC.UNER.LO.MA.ZS,"SeriesName=Adolescents out of school, male (% of male lower secondary school age)",0.4984126984126984,5688,2018,2023
WDI,SE.SEC.UNER.LO.ZS,SeriesName=Adolescents out of school (% of lower secondary school age),0.40105820105820106,6792,2018,2023
WDI,SE.TER.CUAT.BA.FE.ZS,"SeriesName=Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",0.4634920634920635,6084,2018,2023
WDI,SE.TER.CUAT.BA.MA.ZS,"SeriesName=Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",0.4634920634920635,6084,2018,2023
WDI,SE.TER.CUAT.BA.ZS,"SeriesName=Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.4634920634920635,6084,2018,2023
WDI,SE.TER.CUAT.DO.FE.ZS,"SeriesName=Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",0.5068783068783069,5592,2018,2023
WDI,SE.TER.CUAT.DO.MA.ZS,"SeriesName=Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",0.4984126984126984,5688,2018,2023
WDI,SE.TER.CUAT.DO.ZS,"SeriesName=Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",0.4984126984126984,5688,2018,2023
WDI,SE.TER.CUAT.MS.FE.ZS,"SeriesName=Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",0.5047619047619047,5616,2018,2023
WDI,SE.TER.CUAT.MS.MA.ZS,"SeriesName=Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",0.5026455026455027,5640,2018,2023
WDI,SE.TER.CUAT.MS.ZS,"SeriesName=Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",0.5026455026455027,5640,2018,2023
WDI,SE.TER.CUAT.ST.FE.ZS,"SeriesName=Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",0.473015873015873,5976,2018,2023
WDI,SE.TER.CUAT.ST.MA.ZS,"SeriesName=Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",0.47195767195767196,5988,2018,2023
WDI,SE.TER.CUAT.ST.ZS,"SeriesName=Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",0.47195767195767196,5988,2018,2023
WDI,SE.TER.ENRR,"SeriesName=School enrollment, tertiary (% gross)",0.33544973544973544,7536,2018,2023
WDI,SE.TER.ENRR.FE,"SeriesName=School enrollment, tertiary, female (% gross)",0.3502645502645503,7368,2018,2023
WDI,SE.TER.ENRR.MA,"SeriesName=School enrollment, tertiary, male (% gross)",0.3502645502645503,7368,2018,2023
WDI,SE.TER.TCHR.FE.ZS,"SeriesName=Tertiary education, academic staff (% female)",0.5534391534391534,5064,2018,2023
WDI,SE.XPD.TOTL.GB.ZS,"SeriesName=Government expenditure on education, total (% of government expenditure)",0.30793650793650795,7848,2018,2023
WDI,SE.XPD.TOTL.GD.ZS,"SeriesName=Government expenditure on education, total (% of GDP)",0.26455026455026454,8340,2018,2023
WDI,SG.GEN.PARL.ZS,SeriesName=Proportion of seats held by women in national parliaments (%),0.15873015873015872,9540,2018,2023
WDI,SG.LAW.INDX,SeriesName=Women Business and the Law Index Score (scale 1-100),0.1492063492063492,9648,2018,2023
WDI,SH.ALC.PCAP.FE.LI,"SeriesName=Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",0.4402116402116402,6348,2018,2021
WDI,SH.ALC.PCAP.LI,"SeriesName=Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0.4402116402116402,6348,2018,2021
WDI,SH.ALC.PCAP.MA.LI,"SeriesName=Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",0.4402116402116402,6348,2018,2021
WDI,SH.ANM.ALLW.ZS,SeriesName=Prevalence of anemia among women of reproductive age (% of women ages 15-49),0.1619047619047619,9504,2018,2023
WDI,SH.ANM.NPRG.ZS,SeriesName=Prevalence of anemia among non-pregnant women (% of women ages 15-49),0.1619047619047619,9504,2018,2023
WDI,SH.DTH.0509,SeriesName=Number of deaths ages 5-9 years,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.1014,SeriesName=Number of deaths ages 10-14 years,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.1519,SeriesName=Number of deaths ages 15-19 years,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.2024,SeriesName=Number of deaths ages 20-24 years,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.IMRT,SeriesName=Number of infant deaths,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.MORT,SeriesName=Number of under-five deaths,0.15555555555555556,9576,2018,2023
WDI,SH.DTH.NMRT,SeriesName=Number of neonatal deaths,0.15555555555555556,9576,2018,2023
WDI,SH.DYN.0509,"SeriesName=Probability of dying among children ages 5-9 years (per 1,000)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.1014,"SeriesName=Probability of dying among adolescents ages 10-14 years (per 1,000)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.1519,"SeriesName=Probability of dying among adolescents ages 15-19 years (per 1,000)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.2024,"SeriesName=Probability of dying among youth ages 20-24 years (per 1,000)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.AIDS.FE.ZS,SeriesName=Women's share of population ages 15+ living with HIV (%),0.18095238095238095,9288,2018,2023
WDI,SH.DYN.AIDS.ZS,"SeriesName=Prevalence of HIV, total (% of population ages 15-49)",0.28465608465608466,8112,2018,2023
WDI,SH.DYN.MORT,"SeriesName=Mortality rate, under-5 (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.MORT.FE,"SeriesName=Mortality rate, under-5, female (per 1,000 live births)",0.15555555555555556,9576,2018,2023
