Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","26893","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","22432","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","17036","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","22768","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","29577","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","37424","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","39981","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","2165","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","2165","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","2167","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","4084","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","4084","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","6568","E","Estimated value"
"QV","Value of Agricultural Production","516","Namibia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","8773","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","615205","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","694568","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","709653","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","758447","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","801793","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","830857","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","796111","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","1338812","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1457853","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1442486","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","1460893","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","1333277","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1425756","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1487527","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","25712","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","24491","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","27929","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","30563","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","27116","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","31088","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","32445","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","500524","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","519118","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","534210","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","582053","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","566602","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","571207","E","Estimated value"
"QV","Value of Agricultural Production","524","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","558927","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","19845","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","15181","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","25216","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","28190","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","29148","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","30079","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","25834","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","192458","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","175620","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","206403","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","170126","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","172941","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","212306","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","200248","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","4800","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","5192","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","4508","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","5135","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","3782","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","2163","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","1480","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","54140","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","59199","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","60421","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","58615","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","64530","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","58045","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","50677","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","110456","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","101145","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","108523","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","123696","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","115268","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","109741","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","106758","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","126419","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","122335","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","123859","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","114883","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","116300","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","117931","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","110150","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","151580","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","157128","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","167974","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","171085","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","176478","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","180913","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","178968","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","5266","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","5267","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","9251","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","9251","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","9251","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","9251","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","10177","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","17023","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","13112","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","16826","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","2850","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","2522","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","4143","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","6389","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","85567","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","77191","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","92502","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","87366","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","101800","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","109397","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","108333","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","3283","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","2629","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","2691","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","3019","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","2993","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","3002","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","3006","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","3702232","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","3807338","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","4387030","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","4318905","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","4437695","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","4508893","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","3848722","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","3220763","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","3454332","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","3467572","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","3359170","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","3429133","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","3494904","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","3659414","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","516748","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","547736","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","545111","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","656248","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","606219","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","686256","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","701853","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","19785","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","21125","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","20775","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","13149","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","8832","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","8230","E","Estimated value"
"QV","Value of Agricultural Production","566","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","12613","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","25047","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","38833","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","30146","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","30478","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","27291","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","29927","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","27116","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","6763","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","7813","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","8425","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","7728","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","7508","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","7516","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","7918","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","26","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","32","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","20","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","20","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","30","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","36","E","Estimated value"
